date,value
2015-08-31,114204.031831787
2015-07-31,113369.863367379
2015-06-30,111870.317831058
2015-05-31,110850.233501388
2015-04-30,110557.60651171
2015-03-31,110598.092343058
2015-02-28,110089.325276151
2015-01-31,109058.294497622
2014-12-31,107417.305900292
2014-11-30,105844.687975722
2014-10-31,104288.490150638
2014-09-30,103993.171139527
2014-08-31,103695.118495267
2014-07-31,103584.624340598
2014-06-30,102825.567066719
2014-05-31,101655.29536254
2014-04-30,100391.008739445
2014-03-31,99438.9582119378
2014-02-28,98595.2478529573
2014-01-31,98203.4520286578
2013-12-31,97897.3605748252
2013-11-30,98206.6518868769
2013-10-31,98473.7842385565
2013-09-30,97703.2082019966
2013-08-31,97391.5349274809
2013-07-31,96025.528150453
2013-06-30,94798.0
2013-05-31,93502.0
2013-04-30,92422.0
2013-03-31,91444.0
2013-02-28,90800.0
2013-01-31,90044.0
2012-12-31,89427.0
2012-11-30,88849.0
2012-10-31,88432.0
2012-09-30,87622.0
2012-08-31,87111.0
2012-07-31,86903.0
2012-06-30,87034.0
2012-05-31,87096.0
2012-04-30,86911.0
2012-03-31,85934.0
2012-02-29,84667.0
2012-01-31,83427.0
2011-12-31,83084.0
2011-11-30,82936.0
2011-10-31,82769.0
2011-09-30,82870.0
2011-08-31,82513.0
2011-07-31,82513.0
2011-06-30,82149.0
2011-05-31,82379.0
2011-04-30,82561.0
2011-03-31,83311.0
2011-02-28,84094.0
2011-01-31,85526.0
2010-12-31,85998.0
2010-11-30,86797.0
2010-10-31,87090.0
2010-09-30,87694.0
2010-08-31,88374.0
2010-07-31,88357.0
2010-06-30,88410.0
2010-05-31,87773.0
2010-04-30,87499.0
2010-03-31,87574.0
2010-02-28,88782.0
2010-01-31,90359.0
2009-12-31,91784.0
2009-11-30,92175.0
2009-10-31,92356.0
2009-09-30,92778.0
2009-08-31,93247.0
2009-07-31,93926.0
2009-06-30,94548.0
2009-05-31,95309.0
2009-04-30,95727.0
2009-03-31,95600.0
2009-02-28,94503.0
2009-01-31,92694.0
2008-12-31,91165.0
2008-11-30,90459.0
2008-10-31,90480.0
2023-11-30,243320.280536603
2023-10-31,243292.591728894
2023-09-30,243880.974973382
2023-08-31,244389.338052233
2023-07-31,243174.538422629
2023-06-30,241464.414030065
2023-05-31,239424.23668391
2023-04-30,238376.391703938
2023-03-31,238053.066461376
2023-02-28,238282.620397283
2023-01-31,238940.650064886
2022-12-31,239373.800804906
2022-11-30,239448.386545778
2022-10-31,239565.12284921
2022-09-30,239749.422216102
2022-08-31,241235.171837156
2022-07-31,242285.717660115
2022-06-30,242485.273472575
2022-05-31,240568.028919805
2022-04-30,238461.271926025
2022-03-31,236181.2794839
2022-02-28,234317.749948119
2022-01-31,232904.437246505
2021-12-31,231509.3506213
2021-11-30,229985.987450964
2021-10-31,228383.187477166
2021-09-30,227058.323028728
2021-08-31,225556.60304206
2021-07-31,223025.601804992
2021-06-30,219509.304733929
2021-05-31,215451.768443967
2021-04-30,210497.785976079
2021-03-31,204960.322773707
2021-02-28,200063.741483976
2021-01-31,196220.889291916
2020-12-31,192859.156503099
2020-11-30,189765.262138963
2020-10-31,186319.73968643
2020-09-30,182642.964324748
2020-08-31,177840.277349545
2020-07-31,174320.685750043
2020-06-30,171989.932990673
2020-05-31,170538.221453059
2020-04-30,168897.622882266
2020-03-31,167510.284303236
2020-02-29,166522.400474978
2020-01-31,165005.806752643
2019-12-31,163350.36362548
2019-11-30,161555.508959275
2019-10-31,160458.735544087
2019-09-30,159630.438643921
2019-08-31,159545.138848169
2019-07-31,159632.559342138
2019-06-30,159560.055629355
2019-05-31,159177.54559813
2019-04-30,158339.570611
2019-03-31,158007.854886
2019-02-28,157219.53636314
2019-01-31,155099.0
2018-12-31,155365.0
2018-11-30,154692.0
2018-10-31,154286.0
2018-09-30,154456.0
2018-08-31,155052.0
2018-07-31,155205.0
2018-06-30,155400.0
2018-05-31,154919.0
2018-04-30,154367.0
2018-03-31,154485.0
2018-02-28,154691.0
2018-01-31,154508.0
2017-12-31,153105.0
2017-11-30,151438.0
2017-10-31,149870.0
2017-09-30,148127.0
2017-08-31,146543.0
2017-07-31,145640.0
2017-06-30,144644.0
2017-05-31,143779.0
2017-04-30,142266.0
2017-03-31,140779.0
2017-02-28,139128.0
2017-01-31,137813.0
2016-12-31,136762.0
2016-11-30,135873.0
2016-10-31,135011.0
2016-09-30,134214.0
2016-08-31,132835.0
2016-07-31,130956.0
2016-06-30,129091.0
2016-05-31,127441.0
2016-04-30,126622.0
2016-03-31,125662.0
2016-02-29,123973.0
2016-01-31,122175.0
2015-12-31,119913.0
2015-11-30,118879.0
2015-10-31,117724.0
2015-09-30,116839.0
2015-08-31,116007.0
2015-07-31,114962.0
2015-06-30,114279.0
2015-05-31,113674.0
2015-04-30,112679.0
2015-03-31,111498.0
2015-02-28,111224.0
2015-01-31,111365.0
2014-12-31,112265.0
2014-11-30,111664.0
2014-10-31,110833.0
2014-09-30,109726.0
2014-08-31,109103.0
2014-07-31,108972.0
2014-06-30,108718.0
2014-05-31,108277.0
2014-04-30,107574.0
2014-03-31,106948.0
2014-02-28,106173.0
2014-01-31,105633.0
2013-12-31,105218.0
2013-11-30,105078.0
2013-10-31,105124.0
2013-09-30,104848.0
2013-08-31,104457.0
2013-07-31,104025.0
2013-06-30,103077.0
2013-05-31,102200.0
2013-04-30,101530.0
2013-03-31,101199.0
2013-02-28,101099.0
2013-01-31,100679.0
2012-12-31,99921.0
2012-11-30,99006.0
2012-10-31,98092.0
2012-09-30,97525.0
2012-08-31,97065.0
2012-07-31,96508.0
2012-06-30,96345.0
2012-05-31,95961.0
2012-04-30,95629.0
2012-03-31,95564.0
2012-02-29,95504.0
2012-01-31,95136.0
2011-12-31,94886.0
2011-11-30,94622.0
2011-10-31,94512.0
2011-09-30,94424.0
2011-08-31,94371.0
2011-07-31,94551.0
2011-06-30,94162.0
2011-05-31,94021.0
2011-04-30,94346.0
2011-03-31,94574.0
2011-02-28,94829.0
2011-01-31,94969.0
2010-12-31,94637.0
2010-11-30,95027.0
2010-10-31,95469.0
2010-09-30,96060.0
2010-08-31,96316.0
2010-07-31,96377.0
2010-06-30,97563.0
2010-05-31,98869.0
2010-04-30,99536.0
2010-03-31,99675.0
2010-02-28,99104.0
2010-01-31,99514.0
2009-12-31,100109.0
2009-11-30,100811.0
2009-10-31,101291.0
2009-09-30,102243.0
2009-08-31,103042.0
2009-07-31,104115.0
2009-06-30,104345.0
2009-05-31,104879.0
2009-04-30,105401.0
2009-03-31,105920.0
2009-02-28,106731.0
2009-01-31,107083.0
2008-12-31,108271.0
2008-11-30,108902.0
2008-10-31,109538.0
2008-09-30,109719.0
2008-08-31,110240.0
2008-07-31,110632.0
2008-06-30,111027.0
2008-05-31,110845.0
2008-04-30,111081.0
2008-03-31,111615.0
2008-02-29,112531.0
2008-01-31,112778.0
2007-12-31,112259.0
2007-11-30,111801.0
2007-10-31,111524.0
2007-09-30,110559.0
2007-08-31,109590.0
2007-07-31,108217.0
2007-06-30,107606.0
2007-05-31,106843.0
2007-04-30,106106.0
2007-03-31,104868.0
2007-02-28,103759.0
2007-01-31,103135.0
2006-12-31,102775.0
2006-11-30,102396.0
2006-10-31,101671.0
2006-09-30,101738.0
2006-08-31,101614.0
2006-07-31,101203.0
2006-06-30,100141.0
2006-05-31,99272.0
2006-04-30,98788.0
2006-03-31,98327.0
2006-02-28,97303.0
2006-01-31,96165.0
2005-12-31,94894.0
2005-11-30,93601.0
2005-10-31,92359.0
2005-09-30,90802.0
2005-08-31,89206.0
2005-07-31,87831.0
2005-06-30,86487.0
2005-05-31,85031.0
2005-04-30,84050.0
2005-03-31,82962.0
2023-11-30,455585.968069446
2023-10-31,457397.176209922
2023-09-30,458076.210043067
2023-08-31,457550.636060002
2023-07-31,456596.341598535
2023-06-30,455384.518143393
2023-05-31,452869.792992269
2023-04-30,449427.00018579
2023-03-31,447742.25259232
2023-02-28,448717.220188881
2023-01-31,452093.132390476
2022-12-31,456540.2112628
2022-11-30,460154.722839709
2022-10-31,463463.569498523
2022-09-30,466081.246532833
2022-08-31,469798.661522003
2022-07-31,472341.471739276
2022-06-30,473261.848746583
2022-05-31,471689.97230283
2022-04-30,467989.011572428
2022-03-31,462479.02789873
2022-02-28,456156.563042111
2022-01-31,450495.806604447
2021-12-31,445324.828675592
2021-11-30,441798.29644136
2021-10-31,438981.395400368
2021-09-30,438556.257422625
2021-08-31,437308.928397092
2021-07-31,433189.392707522
2021-06-30,424950.341491819
2021-05-31,415316.295660129
2021-04-30,407003.520530017
2021-03-31,399592.403553744
2021-02-28,393722.275260436
2021-01-31,387678.553733049
2020-12-31,381673.096329634
2020-11-30,374717.322205289
2020-10-31,367565.065727937
2020-09-30,361207.314472038
2020-08-31,356116.168725827
2020-07-31,353203.729937244
2020-06-30,351247.131552235
2020-05-31,348580.16017063
2020-04-30,344467.915358341
2020-03-31,340013.269127039
2020-02-29,336738.002030192
2020-01-31,334435.779472159
2019-12-31,332360.354438831
2019-11-30,329741.250786242
2019-10-31,327264.550320354
2019-09-30,324806.773257727
2019-08-31,322611.405704254
2019-07-31,320042.458454382
2019-06-30,317931.743950786
2019-05-31,315805.548654632
2019-04-30,313899.256761006
2019-03-31,312065.57785976
2019-02-28,310365.005194939
2019-01-31,308229.683906499
2018-12-31,305590.409543168
2018-11-30,303080.099329419
2018-10-31,301375.556015741
2018-09-30,300094.794390635
2018-08-31,298095.505337332
2018-07-31,296268.867201171
2018-06-30,293824.847985859
2018-05-31,291890.304777416
2018-04-30,289287.714768597
2018-03-31,286694.068754265
2018-02-28,284058.833404373
2018-01-31,281516.800708643
2017-12-31,279010.009009923
2017-11-30,276805.584210081
2017-10-31,274759.225770585
2017-09-30,273002.197383954
2017-08-31,270504.59123947
2017-07-31,268254.343630198
2017-06-30,266114.964532566
2017-05-31,264384.426370655
2017-04-30,262514.749528078
2017-03-31,260543.040164378
2017-02-28,258740.302475723
2017-01-31,256574.543686257
2016-12-31,254067.230704986
2016-11-30,251015.012830098
2016-10-31,248172.099099713
2016-09-30,245934.39164036
2016-08-31,244054.735558329
2016-07-31,242068.086539159
2016-06-30,240290.407854298
2016-05-31,238496.43249571
2016-04-30,236947.528431345
2016-03-31,234307.969080184
2016-02-29,231436.422230384
2016-01-31,228652.481100339
2015-12-31,226892.041133185
2015-11-30,224928.928638859
2015-10-31,222627.04582183
2015-09-30,220547.562837616
2015-08-31,219404.138061877
2015-07-31,218567.759450729
2015-06-30,217328.844265994
2015-05-31,215703.652192228
2015-04-30,213999.711804701
2015-03-31,212461.357940348
2015-02-28,211691.977586431
2015-01-31,211103.787081108
2014-12-31,210137.585272324
2014-11-30,208914.943118856
2014-10-31,207755.871827495
2014-09-30,207135.043548855
2014-08-31,206028.983702843
2014-07-31,205341.762207866
2014-06-30,204400.123561121
2014-05-31,203799.68143643
2014-04-30,202765.370824974
2014-03-31,201868.683254378
2014-02-28,200921.877994475
2014-01-31,200448.319055667
2013-12-31,200578.387393691
2013-11-30,201141.328964598
2013-10-31,201502.197370341
2013-09-30,201505.143894471
2013-08-31,200877.152977011
2013-07-31,199886.629622574
2013-06-30,198627.140026734
2013-05-31,197083.297715904
2013-04-30,195146.875779745
2013-03-31,193292.014206331
2013-02-28,192104.467775252
2013-01-31,191445.474040421
2012-12-31,191397.141571686
2012-11-30,191441.4807994
2012-10-31,191964.29594164
2012-09-30,192593.238399651
2012-08-31,192772.101639314
2012-07-31,192941.92836584
2012-06-30,192866.813410684
2012-05-31,192705.552327451
2012-04-30,191990.290379604
2012-03-31,190750.604576954
2012-02-29,189485.924153589
2012-01-31,188708.651854948
2011-12-31,188392.003429205
2011-11-30,188846.399880598
2011-10-31,190015.316276008
2011-09-30,191338.990338601
2011-08-31,191944.646238046
2011-07-31,191210.266115325
2011-06-30,190279.876836115
2011-05-31,189648.908383241
2011-04-30,189457.930191242
2011-03-31,189004.402337695
2011-02-28,188740.76713791
2011-01-31,188745.00616075
2010-12-31,189083.427202329
2010-11-30,189611.346929083
2010-10-31,190114.950372728
2010-09-30,190174.09453611
2010-08-31,189454.509451312
2010-07-31,187993.910947203
2010-06-30,187182.948881451
2010-05-31,187027.236771055
2010-04-30,187803.104190382
2010-03-31,187800.917836211
2010-02-28,187560.290050686
2010-01-31,187305.627164309
2009-12-31,187912.868708023
2009-11-30,188727.576610753
2009-10-31,189839.918549945
2009-09-30,190587.587680199
2009-08-31,191536.505724597
2009-07-31,192487.263816036
2009-06-30,194088.193201307
2009-05-31,196023.397466145
2009-04-30,197568.125261294
2009-03-31,198751.671570181
2009-02-28,199165.455077725
2009-01-31,199908.378011169
2008-12-31,192089.0
2008-11-30,193909.0
2008-10-31,196029.0
2008-09-30,199903.0
2008-08-31,203744.0
2008-07-31,209342.0
2008-06-30,213532.0
2008-05-31,216747.0
2008-04-30,218241.0
2008-03-31,219649.0
2008-02-29,220396.0
2008-01-31,220113.0
2007-12-31,219519.0
2007-11-30,218321.0
2007-10-31,217102.0
2007-09-30,213527.0
2007-08-31,209376.0
2007-07-31,203729.0
2007-06-30,198275.0
2007-05-31,192991.0
2007-04-30,189966.0
2007-03-31,189017.0
2007-02-28,189298.0
2007-01-31,188963.0
2006-12-31,189856.0
2006-11-30,189974.0
2006-10-31,189804.0
2006-09-30,189268.0
2006-08-31,188224.0
2006-07-31,186229.0
2006-06-30,184037.0
2006-05-31,183417.0
2006-04-30,182796.0
2006-03-31,180547.0
2006-02-28,176685.0
2006-01-31,173544.0
2005-12-31,169747.0
2005-11-30,166548.0
2005-10-31,163344.0
2005-09-30,160790.0
2005-08-31,158550.0
2005-07-31,157006.0
2005-06-30,155536.0
2005-05-31,153021.0
2005-04-30,151293.0
2005-03-31,149221.0
2023-11-30,273992.520200932
2023-10-31,274182.755221812
2023-09-30,275309.362748165
2023-08-31,276765.243894366
2023-07-31,277784.69110609
2023-06-30,278586.279316423
2023-05-31,278488.711331623
2023-04-30,279007.899814605
2023-03-31,280455.378873541
2023-02-28,284157.901110142
2023-01-31,288193.684844194
2022-12-31,290997.268589795
2022-11-30,292068.023625498
2022-10-31,293095.582455028
2022-09-30,294447.773580347
2022-08-31,296563.725639746
2022-07-31,297176.75400808
2022-06-30,296329.441669773
2022-05-31,292934.991550143
2022-04-30,288708.108562507
2022-03-31,283683.8845
2022-02-28,277784.772468146
2022-01-31,272690.997649466
2021-12-31,268466.83148584
2021-11-30,266512.667304905
2021-10-31,265507.829053391
2021-09-30,264987.698531391
2021-08-31,264734.276212742
2021-07-31,263091.722588261
2021-06-30,259061.449044727
2021-05-31,253609.955244337
2021-04-30,247638.576867418
2021-03-31,241694.371183545
2021-02-28,236038.733433843
2021-01-31,230393.296915482
2020-12-31,224959.294061986
2020-11-30,219239.63960821
2020-10-31,213799.45764287
2020-09-30,209398.444511935
2020-08-31,205484.645884656
2020-07-31,202828.227241417
2020-06-30,200893.049872421
2020-05-31,199822.420504477
2020-04-30,198641.889275779
2020-03-31,197778.932107773
2020-02-29,197530.409635687
2020-01-31,197110.735910626
2019-12-31,196130.366284194
2019-11-30,193800.506552224
2019-10-31,191557.119641046
2019-09-30,189888.74835606
2019-08-31,188967.700635007
2019-07-31,187728.412199318
2019-06-30,186426.275467973
2019-05-31,185606.684538916
2019-04-30,185086.240362085
2019-03-31,185072.025310439
2019-02-28,184199.509801984
2019-01-31,206139.0
2018-12-31,205214.0
2018-11-30,204525.0
2018-10-31,203526.0
2018-09-30,203296.0
2018-08-31,202700.0
2018-07-31,202492.0
2018-06-30,201289.0
2018-05-31,199885.0
2018-04-30,198420.0
2018-03-31,197856.0
2018-02-28,197295.0
2018-01-31,196407.0
2017-12-31,194055.0
2017-11-30,191990.0
2017-10-31,190296.0
2017-09-30,188688.0
2017-08-31,187079.0
2017-07-31,185616.0
2017-06-30,184886.0
2017-05-31,183373.0
2017-04-30,181679.0
2017-03-31,178806.0
2017-02-28,176861.0
2017-01-31,175904.0
2016-12-31,175609.0
2016-11-30,175094.0
2016-10-31,173841.0
2016-09-30,172565.0
2016-08-31,171003.0
2016-07-31,168845.0
2016-06-30,167087.0
2016-05-31,166217.0
2016-04-30,165767.0
2016-03-31,166011.0
2016-02-29,165199.0
2016-01-31,164346.0
2015-12-31,162828.0
2015-11-30,160824.0
2015-10-31,159114.0
2015-09-30,157510.0
2015-08-31,156951.0
2015-07-31,156424.0
2015-06-30,155617.0
2015-05-31,154140.0
2015-04-30,152453.0
2015-03-31,150808.0
2015-02-28,149814.0
2015-01-31,148366.0
2014-12-31,147577.0
2014-11-30,147292.0
2014-10-31,147015.0
2014-09-30,146496.0
2014-08-31,145365.0
2014-07-31,145104.0
2014-06-30,144961.0
2014-05-31,145093.0
2014-04-30,144630.0
2014-03-31,144114.0
2014-02-28,142207.0
2014-01-31,141210.0
2013-12-31,140142.0
2013-11-30,140189.0
2013-10-31,140244.0
2013-09-30,140145.0
2013-08-31,140405.0
2013-07-31,139781.0
2013-06-30,138924.0
2013-05-31,137552.0
2013-04-30,136990.0
2013-03-31,136080.0
2013-02-28,136737.0
2013-01-31,136540.0
2012-12-31,136570.0
2012-11-30,135307.0
2012-10-31,134243.0
2012-09-30,133286.0
2012-08-31,132085.0
2012-07-31,130923.0
2012-06-30,130328.0
2012-05-31,130254.0
2012-04-30,130295.0
2012-03-31,130621.0
2012-02-29,131269.0
2012-01-31,131280.0
2011-12-31,131065.0
2011-11-30,130658.0
2011-10-31,130401.0
2011-09-30,130110.0
2011-08-31,129692.0
2011-07-31,130385.0
2011-06-30,131318.0
2011-05-31,131945.0
2011-04-30,132033.0
2011-03-31,132024.0
2011-02-28,132449.0
2011-01-31,134199.0
2010-12-31,135291.0
2010-11-30,135412.0
2010-10-31,134402.0
2010-09-30,133457.0
2010-08-31,133154.0
2010-07-31,132691.0
2010-06-30,132345.0
2010-05-31,131578.0
2010-04-30,130694.0
2010-03-31,129445.0
2010-02-28,127276.0
2010-01-31,124518.0
2009-12-31,122138.0
2009-11-30,121683.0
2009-10-31,122608.0
2009-09-30,124785.0
2009-08-31,125409.0
2009-07-31,125156.0
2009-06-30,123627.0
2009-05-31,124168.0
2009-04-30,124740.0
2009-03-31,125404.0
2009-02-28,125035.0
2009-01-31,124760.0
2008-12-31,125388.0
2008-11-30,125477.0
2008-10-31,125094.0
2008-09-30,123633.0
2008-08-31,123570.0
2008-07-31,123261.0
2008-06-30,122584.0
2008-05-31,120180.0
2008-04-30,119202.0
2008-03-31,119330.0
2008-02-29,120916.0
2008-01-31,121947.0
2007-12-31,121832.0
2007-11-30,121391.0
2007-10-31,121261.0
2007-09-30,121226.0
2007-08-31,120971.0
2007-07-31,120309.0
2007-06-30,121222.0
2007-05-31,122555.0
2007-04-30,123319.0
2007-03-31,122939.0
2007-02-28,121830.0
2007-01-31,121036.0
2006-12-31,120394.0
2006-11-30,119813.0
2006-10-31,119185.0
2006-09-30,118248.0
2006-08-31,117920.0
2006-07-31,118592.0
2006-06-30,118447.0
2006-05-31,117257.0
2006-04-30,114200.0
2006-03-31,111088.0
2006-02-28,107807.0
2006-01-31,105134.0
2005-12-31,103053.0
2005-11-30,101126.0
2005-10-31,99251.0
2005-09-30,97809.0
2005-08-31,96061.0
2005-07-31,94062.0
2005-06-30,92184.0
2005-05-31,91129.0
2005-04-30,91323.0
2005-03-31,92001.0
2005-02-28,92635.0
2005-01-31,93232.0
2023-11-30,720504.880562818
2023-10-31,725290.708174114
2023-09-30,729033.217436848
2023-08-31,730450.031875275
2023-07-31,728856.649796452
2023-06-30,725317.413712233
2023-05-31,721454.762600683
2023-04-30,718958.24728596
2023-03-31,718919.50140257
2023-02-28,722692.823128544
2023-01-31,728666.747752783
2022-12-31,736549.095331011
2022-11-30,743102.883905358
2022-10-31,751756.527529053
2022-09-30,761114.371618974
2022-08-31,772025.028464786
2022-07-31,778239.614203055
2022-06-30,778094.169841907
2022-05-31,770991.575060136
2022-04-30,758241.624885531
2022-03-31,743993.250996071
2022-02-28,730851.001355816
2022-01-31,723309.158210787
2021-12-31,719287.909621047
2021-11-30,716621.43021217
2021-10-31,712253.285792914
2021-09-30,709841.447378346
2021-08-31,705025.592909463
2021-07-31,695687.708826859
2021-06-30,677509.480597135
2021-05-31,657726.07284444
2021-04-30,639465.605821275
2021-03-31,622700.258272774
2021-02-28,605819.45259766
2021-01-31,589251.810214474
2020-12-31,573231.228188876
2020-11-30,557952.830722323
2020-10-31,542575.604345312
2020-09-30,529095.303663834
2020-08-31,518025.88581594
2020-07-31,511274.293987685
2020-06-30,507374.348224345
2020-05-31,503392.993705218
